# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  177       6.791540489074e-10       1.114817240917e-13      -4.981228823809e-12       0.000000000000e+00       2.190244544579e-12       4.327176857688e-13      -2.282120924319e-15 
  178       6.823267149143e-10       1.100143375257e-13      -4.890568487962e-12       0.000000000000e+00       2.154193630981e-12       4.268818940706e-13      -2.223066934865e-15 
  179       6.854405931166e-10       1.085605317003e-13      -4.796297013904e-12       0.000000000000e+00       2.118844797473e-12       4.211483657401e-13      -2.164722900601e-15 
  180       6.884944259827e-10       1.071243979943e-13      -4.698428236849e-12       0.000000000000e+00       2.084152508074e-12       4.155133923104e-13      -2.107105787928e-15 
  181       6.914872934329e-10       1.057095653659e-13      -4.596973119955e-12       0.000000000000e+00       2.050109913540e-12       4.099764150619e-13      -2.050212799043e-15 
  182       6.944183631401e-10       1.043196175229e-13      -4.491943599871e-12       0.000000000000e+00       2.016719011870e-12       4.045375022501e-13      -1.994034324147e-15 
  183       6.972868047625e-10       1.029582368956e-13      -4.383353930427e-12       0.000000000000e+00       1.983980377658e-12       3.991964791921e-13      -1.938558362118e-15 
  184       7.000917899773e-10       1.016292056197e-13      -4.271220716865e-12       0.000000000000e+00       1.951893133611e-12       3.939529234468e-13      -1.883770475866e-15 
  185       7.028324925126e-10       1.003364065195e-13      -4.155562950078e-12       0.000000000000e+00       1.920454922072e-12       3.888061599952e-13      -1.829653747682e-15 
  186       7.055080881814e-10       9.908382409152e-14      -4.036402040840e-12       0.000000000000e+00       1.889661876539e-12       3.837552564201e-13      -1.776188734587e-15 
  187       7.081177549142e-10       9.787554548754e-14      -3.913761854047e-12       0.000000000000e+00       1.859508593190e-12       3.787990180863e-13      -1.723353423683e-15 
  188       7.106606727920e-10       9.671576149774e-14      -3.787668742944e-12       0.000000000000e+00       1.829988102401e-12       3.739359833207e-13      -1.671123187506e-15 
  189       7.131360240794e-10       9.560876753405e-14      -3.658151583368e-12       0.000000000000e+00       1.801091840267e-12       3.691644185923e-13      -1.619470739373e-15 
  190       7.155429932578e-10       9.455896461336e-14      -3.525241807977e-12       0.000000000000e+00       1.772809620127e-12       3.644823136922e-13      -1.568366088730e-15 
  191       7.178807670580e-10       9.357086034076e-14      -3.388973440487e-12       0.000000000000e+00       1.745129604082e-12       3.598873769137e-13      -1.517776496511e-15 
  192       7.201485344937e-10       9.264906989278e-14      -3.249383129906e-12       0.000000000000e+00       1.718038274516e-12       3.553770302326e-13      -1.467666430478e-15 
  193       7.223454868941e-10       9.179831700062e-14      -3.106510184772e-12       0.000000000000e+00       1.691520405620e-12       3.509484044868e-13      -1.417997520578e-15 
  194       7.244708179373e-10       9.102343493341e-14      -2.960396607382e-12       0.000000000000e+00       1.665559034911e-12       3.465983345566e-13      -1.368728514293e-15 
  195       7.265237236832e-10       9.032936748140e-14      -2.811087128032e-12       0.000000000000e+00       1.640135434753e-12       3.423233545449e-13      -1.319815231985e-15 
  196       7.285034026062e-10       8.972116993925e-14      -2.658629239248e-12       0.000000000000e+00       1.615229083882e-12       3.381196929567e-13      -1.271210522254e-15 
  197       7.304090556287e-10       8.920401008925e-14      -2.503073230025e-12       0.000000000000e+00       1.590817638920e-12       3.339832678800e-13      -1.222864217280e-15 
  198       7.322398861540e-10       8.878316918453e-14      -2.344472220058e-12       0.000000000000e+00       1.566876905904e-12       3.299096821652e-13      -1.174723088182e-15 
  199       7.339951000990e-10       8.846404293234e-14      -2.182882193979e-12       0.000000000000e+00       1.543380811804e-12       3.258942186052e-13      -1.126730800359e-15 
  200       7.356739059278e-10       8.825214247726e-14      -2.018362035589e-12       0.000000000000e+00       1.520301376041e-12       3.219318351158e-13      -1.078827868850e-15 
  201       7.372755728921e-10       8.815283282994e-14      -1.850970501996e-12       0.000000000000e+00       1.497614192092e-12       3.180181248035e-13      -1.030965479784e-15 
  202       7.387996103225e-10       8.817052528687e-14      -1.680756833946e-12       0.000000000000e+00       1.475315367850e-12       3.141522826162e-13      -9.831481478359e-16 
  203       7.402456012227e-10       8.830942915325e-14      -1.507769540017e-12       0.000000000000e+00       1.453405741816e-12       3.103343415553e-13      -9.353940232824e-16 
  204       7.416131454170e-10       8.857380931863e-14      -1.332059421464e-12       0.000000000000e+00       1.431885469670e-12       3.065642248785e-13      -8.877212961211e-16 
  205       7.429018597547e-10       8.896798646410e-14      -1.153679597409e-12       0.000000000000e+00       1.410754012076e-12       3.028417441317e-13      -8.401481924012e-16 
  206       7.441113783158e-10       8.949633726961e-14      -9.726855300346e-13       0.000000000000e+00       1.390010122488e-12       2.991665971807e-13      -7.926929705560e-16 
  207       7.452413526154e-10       9.016329462117e-14      -7.891350497735e-13       0.000000000000e+00       1.369651834958e-12       2.955383662430e-13      -7.453739177342e-16 
  208       7.462914518094e-10       9.097334781814e-14      -6.030883804976e-13       0.000000000000e+00       1.349676451939e-12       2.919565159198e-13      -6.982093461319e-16 
  209       7.472613628989e-10       9.193104278045e-14      -4.146081647100e-13       0.000000000000e+00       1.330080532096e-12       2.884203912276e-13      -6.512175893248e-16 
  210       7.481507909360e-10       9.304098225589e-14      -2.237594887352e-13       0.000000000000e+00       1.310859878108e-12       2.849292156300e-13      -6.044169985994e-16 
  211       7.489594592282e-10       9.430782602733e-14      -3.060990790995e-14       0.000000000000e+00       1.292009524478e-12       2.814820890698e-13      -5.578259392854e-16 
  212       7.496871095438e-10       9.573629111998e-14       1.647705282262e-13       0.000000000000e+00       1.273523725336e-12       2.780779860001e-13      -5.114627870873e-16 
  213       7.503335023169e-10       9.733115200866e-14       3.623092507403e-13       0.000000000000e+00       1.255395942250e-12       2.747157534169e-13      -4.653459244164e-16 
  214       7.508984168525e-10       9.909724082503e-14       5.619311461156e-13       0.000000000000e+00       1.237618832028e-12       2.713941088905e-13      -4.194937367222e-16 
  215       7.513816515314e-10       1.010394475649e-13       7.635585310604e-13       0.000000000000e+00       1.220184234525e-12       2.681116385973e-13      -3.739246088250e-16 
  216       7.517830240155e-10       1.031627202953e-13       9.671111273182e-13       0.000000000000e+00       1.203083160451e-12       2.648667953517e-13      -3.286569212470e-16 
  217       7.521023714525e-10       1.054720653620e-13       1.172506036476e-12       0.000000000000e+00       1.186305779179e-12       2.616578966377e-13      -2.837090465446e-16 
  218       7.523395506816e-10       1.079725475967e-13       1.379657714775e-12       0.000000000000e+00       1.169841406546e-12       2.584831226410e-13      -2.390993456400e-16 
  219       7.524944384377e-10       1.106692905240e-13       1.588477947919e-12       0.000000000000e+00       1.153678492664e-12       2.553405142806e-13      -1.948461641534e-16 
  220       7.525669315572e-10       1.135674765690e-13       1.798875825883e-12       0.000000000000e+00       1.137804609726e-12       2.522279712407e-13      -1.509678287342e-16 
  221       7.525569471827e-10       1.166723472644e-13       2.010757717726e-12       0.000000000000e+00       1.122206439809e-12       2.491432500023e-13      -1.074826433936e-16 
  222       7.524644229680e-10       1.199892034578e-13       2.224027246396e-12       0.000000000000e+00       1.106869762686e-12       2.460839618753e-13      -6.440888583594e-17 
  223       7.522893172834e-10       1.235234055189e-13       2.438585263542e-12       0.000000000000e+00       1.091779443626e-12       2.430475710301e-13      -2.176480379066e-17 
  224       7.520316285932e-10       1.272800109862e-13       2.654335035134e-12       0.000000000000e+00       1.076922361823e-12       2.400320214944e-13       2.043405298079e-17 
  225       7.516914545468e-10       1.312626611958e-13       2.871198220907e-12       0.000000000000e+00       1.062296430106e-12       2.370376670067e-13       6.218301963717e-17 
  226       7.512689370845e-10       1.354746234614e-13       3.089099873672e-12       0.000000000000e+00       1.047902131610e-12       2.340654614471e-13       1.034806628458e-16 
  227       7.507642438553e-10       1.399191465479e-13       3.307963308148e-12       0.000000000000e+00       1.033739626130e-12       2.311163405582e-13       1.443261737293e-16 
  228       7.501775684678e-10       1.445994600152e-13       3.527710088182e-12       0.000000000000e+00       1.019808744931e-12       2.281912214744e-13       1.847193778776e-16 
  229       7.495091307410e-10       1.495187735622e-13       3.748260013960e-12       0.000000000000e+00       1.006108985549e-12       2.252910022514e-13       2.246607453594e-16 
  230       7.487591769550e-10       1.546802763710e-13       3.969531109230e-12       0.000000000000e+00       9.926395066067e-13       2.224165613954e-13       2.641514007342e-16 
  231       7.479279801015e-10       1.600871364509e-13       4.191439608508e-12       0.000000000000e+00       9.793991226158e-13       2.195687573924e-13       3.031931330640e-16 
  232       7.470158401346e-10       1.657424999822e-13       4.413899944307e-12       0.000000000000e+00       9.663862987873e-13       2.167484282377e-13       3.417884059252e-16 
  233       7.460230842216e-10       1.716494906604e-13       4.636824734340e-12       0.000000000000e+00       9.535991458389e-13       2.139563909650e-13       3.799403674200e-16 
  234       7.449500669939e-10       1.778112090402e-13       4.860124768745e-12       0.000000000000e+00       9.410354148028e-13       2.111934411761e-13       4.176528601887e-16 
  235       7.437971707972e-10       1.842307318793e-13       5.083708997299e-12       0.000000000000e+00       9.286924918335e-13       2.084603525697e-13       4.549304314214e-16 
  236       7.425648059425e-10       1.909111114829e-13       5.307484516632e-12       0.000000000000e+00       9.165673930160e-13       2.057578764712e-13       4.917783428692e-16 
  237       7.412534109568e-10       1.978553750471e-13       5.531356557444e-12       0.000000000000e+00       9.046567591731e-13       2.030867413620e-13       5.282025808569e-16 
  238       7.398634528339e-10       2.050665240034e-13       5.755228471723e-12       0.000000000000e+00       8.929568506740e-13       2.004476524084e-13       5.642098662940e-16 
  239       7.383954272849e-10       2.125475333624e-13       5.979001719959e-12       0.000000000000e+00       8.814635422414e-13       1.978412909916e-13       5.998076646870e-16 
  240       7.368498589892e-10       2.203013510581e-13       6.202575858358e-12       0.000000000000e+00       8.701723177601e-13       1.952683142363e-13       6.350041961508e-16 
  241       7.352273018446e-10       2.283308972916e-13       6.425848526065e-12       0.000000000000e+00       8.590782650843e-13       1.927293545408e-13       6.698084454208e-16 
  242       7.335283392189e-10       2.366390638753e-13       6.648715432373e-12       0.000000000000e+00       8.481760708457e-13       1.902250191056e-13       7.042301718646e-16 
  243       7.317535841999e-10       2.452287135770e-13       6.871070343943e-12       0.000000000000e+00       8.374600152614e-13       1.877558894633e-13       7.382799194936e-16 
  244       7.299036798463e-10       2.541026794636e-13       7.092805072017e-12       0.000000000000e+00       8.269239669418e-13       1.853225210077e-13       7.719690269752e-16 
  245       7.279792994387e-10       2.632637642456e-13       7.313809459638e-12       0.000000000000e+00       8.165613776982e-13       1.829254425230e-13       8.053096376439e-16 
  246       7.259811467297e-10       2.727147396204e-13       7.533971368863e-12       0.000000000000e+00       8.063652773511e-13       1.805651557136e-13       8.383147095139e-16 
  247       7.239099561952e-10       2.824583456172e-13       7.753176667981e-12       0.000000000000e+00       7.963282685377e-13       1.782421347327e-13       8.709980252904e-16 
  248       7.217664932850e-10       2.924972899402e-13       7.971309218727e-12       0.000000000000e+00       7.864425215199e-13       1.759568257124e-13       9.033742023814e-16 
  249       7.195515546731e-10       3.028342473132e-13       8.188250863499e-12       0.000000000000e+00       7.766997689923e-13       1.737096462926e-13       9.354587029095e-16 
