# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  179       6.850859136215e-10       1.103215307314e-13      -4.767135667515e-12       1.472601518553e-15       2.118844797473e-12       4.211483657401e-13      -2.164722900601e-15 
  180       6.881196822308e-10       1.089309628585e-13      -4.669105453546e-12       1.491107207999e-15       2.084152508074e-12       4.155133923104e-13      -2.107105787928e-15 
  181       6.910923034860e-10       1.075626554362e-13      -4.567507088315e-12       1.509747619174e-15       2.050109913540e-12       4.099764150619e-13      -2.050212799043e-15 
  182       6.940029528046e-10       1.062201852863e-13      -4.462353013962e-12       1.528521986610e-15       2.016719011870e-12       4.045375022501e-13      -1.994034324147e-15 
  183       6.968508078445e-10       1.049072271402e-13      -4.353657992835e-12       1.547429497087e-15       1.983980377658e-12       3.991964791921e-13      -1.938558362118e-15 
  184       6.996350485389e-10       1.036275546100e-13      -4.241439141680e-12       1.566469288983e-15       1.951893133611e-12       3.939529234468e-13      -1.883770475866e-15 
  185       7.023548571321e-10       1.023850411591e-13      -4.125715965836e-12       1.585640451637e-15       1.920454922072e-12       3.888061599952e-13      -1.829653747682e-15 
  186       7.050094182147e-10       1.011836610729e-13      -4.006510393435e-12       1.604942024709e-15       1.889661876539e-12       3.837552564201e-13      -1.776188734587e-15 
  187       7.075979187597e-10       1.000274904299e-13      -3.883846809590e-12       1.624372997535e-15       1.859508593190e-12       3.787990180863e-13      -1.723353423683e-15 
  188       7.101195481574e-10       9.892070807198e-14      -3.757752090593e-12       1.643932308492e-15       1.829988102401e-12       3.739359833207e-13      -1.671123187506e-15 
  189       7.125734982513e-10       9.786759657566e-14      -3.628255638113e-12       1.663618844350e-15       1.801091840267e-12       3.691644185923e-13      -1.619470739373e-15 
  190       7.149589633733e-10       9.687254322254e-14      -3.495389413384e-12       1.683431439636e-15       1.772809620127e-12       3.644823136922e-13      -1.568366088730e-15 
  191       7.172751403796e-10       9.594004097020e-14      -3.359187971404e-12       1.703368875991e-15       1.745129604082e-12       3.598873769137e-13      -1.517776496511e-15 
  192       7.195212286861e-10       9.507468942295e-14      -3.219688495131e-12       1.723429881529e-15       1.718038274516e-12       3.553770302326e-13      -1.467666430478e-15 
  193       7.216964303035e-10       9.428119580261e-14      -3.076930829675e-12       1.743613130197e-15       1.691520405620e-12       3.509484044868e-13      -1.417997520578e-15 
  194       7.237999498736e-10       9.356437591928e-14      -2.930957516493e-12       1.763917241133e-15       1.665559034911e-12       3.465983345566e-13      -1.368728514293e-15 
  195       7.258309947040e-10       9.292915514208e-14      -2.781813827585e-12       1.784340778023e-15       1.640135434753e-12       3.423233545449e-13      -1.319815231985e-15 
  196       7.277887748043e-10       9.238056936996e-14      -2.629547799689e-12       1.804882248466e-15       1.615229083882e-12       3.381196929567e-13      -1.271210522254e-15 
  197       7.296725029210e-10       9.192376600246e-14      -2.474210268475e-12       1.825540103327e-15       1.590817638920e-12       3.339832678800e-13      -1.222864217280e-15 
  198       7.314813945736e-10       9.156400491046e-14      -2.315854902740e-12       1.846312736098e-15       1.566876905904e-12       3.299096821652e-13      -1.174723088182e-15 
  199       7.332146680897e-10       9.130665940699e-14      -2.154538238602e-12       1.867198482256e-15       1.543380811804e-12       3.258942186052e-13      -1.126730800359e-15 
  200       7.348715446407e-10       9.115721721794e-14      -1.990319713696e-12       1.888195618626e-15       1.520301376041e-12       3.219318351158e-13      -1.078827868850e-15 
  201       7.364513060298e-10       9.112101801879e-14      -1.823258600946e-12       1.909302392249e-15       1.497614192092e-12       3.180181248035e-13      -1.030965479784e-15 
  202       7.379534725827e-10       9.120244313302e-14      -1.653404494685e-12       1.930517110638e-15       1.475315367850e-12       3.141522826162e-13      -9.831481478359e-16 
  203       7.393776380470e-10       9.140566975769e-14      -1.480806210102e-12       1.951838056742e-15       1.453405741816e-12       3.103343415553e-13      -9.353940232824e-16 
  204       7.407234131866e-10       9.173492938616e-14      -1.305514847451e-12       1.973263459462e-15       1.431885469670e-12       3.065642248785e-13      -8.877212961211e-16 
  205       7.419904259883e-10       9.219450800031e-14      -1.127583817087e-12       1.994791493097e-15       1.410754012076e-12       3.028417441317e-13      -8.401481924012e-16 
  206       7.431783218678e-10       9.278874626271e-14      -9.470688644937e-13       2.016420276787e-15       1.390010122488e-12       2.991665971807e-13      -7.926929705560e-16 
  207       7.442867638756e-10       9.352203970879e-14      -7.640280953180e-13       2.038147873964e-15       1.369651834958e-12       2.955383662430e-13      -7.453739177342e-16 
  208       7.453154329036e-10       9.439883893906e-14      -5.785220003991e-13       2.059972291797e-15       1.349676451939e-12       2.919565159198e-13      -6.982093461319e-16 
  209       7.462640278914e-10       9.542364981129e-14      -3.906134808010e-13       2.081891480634e-15       1.330080532096e-12       2.884203912276e-13      -6.512175893248e-16 
  210       7.471322660320e-10       9.660103363266e-14      -2.003678728440e-13       2.103903333455e-15       1.310859878108e-12       2.849292156300e-13      -6.044169985994e-16 
  211       7.479198829785e-10       9.793560735200e-14      -7.852973135746e-15       2.126005685312e-15       1.292009524478e-12       2.814820890698e-13      -5.578259392854e-16 
  212       7.486266330499e-10       9.943204375192e-14       1.868609363971e-13       2.148196312778e-15       1.273523725336e-12       2.780779860001e-13      -5.114627870873e-16 
  213       7.492522894376e-10       1.010950716410e-13       3.837010634775e-13       2.170472933395e-15       1.255395942250e-12       2.747157534169e-13      -4.653459244164e-16 
  214       7.497966444117e-10       1.029294760462e-13       5.825920804464e-13       2.192833205116e-15       1.237618832028e-12       2.713941088905e-13      -4.194937367222e-16 
  215       7.502595095266e-10       1.049400984045e-13       7.834560992316e-13       2.215274725755e-15       1.220184234525e-12       2.681116385973e-13      -3.739246088250e-16 
  216       7.506407158281e-10       1.071318367556e-13       9.862126463160e-13       2.237795032431e-15       1.203083160451e-12       2.648667953517e-13      -3.286569212470e-16 
  217       7.509401140588e-10       1.095096459342e-13       1.190778637706e-12       2.260391601014e-15       1.186305779179e-12       2.616578966377e-13      -2.837090465446e-16 
  218       7.511575748647e-10       1.120785377614e-13       1.397068353902e-12       2.283061845573e-15       1.169841406546e-12       2.584831226410e-13      -2.390993456400e-16 
  219       7.512929890015e-10       1.148435812379e-13       1.604993414863e-12       2.305803117820e-15       1.153678492664e-12       2.553405142806e-13      -1.948461641534e-16 
  220       7.513462675405e-10       1.178099027354e-13       1.814462754978e-12       2.328612706560e-15       1.137804609726e-12       2.522279712407e-13      -1.509678287342e-16 
  221       7.513173420749e-10       1.209826861891e-13       2.025382598036e-12       2.351487837132e-15       1.122206439809e-12       2.491432500023e-13      -1.074826433936e-16 
  222       7.512061649262e-10       1.243671732901e-13       2.237656432191e-12       2.374425670859e-15       1.106869762686e-12       2.460839618753e-13      -6.440888583594e-17 
  223       7.510127093503e-10       1.279686636771e-13       2.451184984931e-12       2.397423304491e-15       1.091779443626e-12       2.430475710301e-13      -2.176480379066e-17 
  224       7.507369881226e-10       1.317921537410e-13       2.665871441914e-12       2.420477894201e-15       1.076922361823e-12       2.400320214944e-13       2.043405298079e-17 
  225       7.503791101949e-10       1.358412268395e-13       2.881637528089e-12       2.443587037560e-15       1.062296430106e-12       2.370376670067e-13       6.218301963717e-17 
  226       7.499392280810e-10       1.401190920927e-13       3.098408412174e-12       2.466748415047e-15       1.047902131610e-12       2.340654614471e-13       1.034806628458e-16 
  227       7.494175200535e-10       1.446289386923e-13       3.316107543261e-12       2.489959667459e-15       1.033739626130e-12       2.311163405582e-13       1.443261737293e-16 
  228       7.488141903937e-10       1.493739352335e-13       3.534656638270e-12       2.513218395655e-15       1.019808744931e-12       2.281912214744e-13       1.847193778776e-16 
  229       7.481294696420e-10       1.543572290466e-13       3.753975669402e-12       2.536522160294e-15       1.006108985549e-12       2.252910022514e-13       2.246607453594e-16 
  230       7.473636148471e-10       1.595819455289e-13       3.973982851595e-12       2.559868481582e-15       9.926395066067e-13       2.224165613954e-13       2.641514007342e-16 
  231       7.465169098168e-10       1.650511874762e-13       4.194594629978e-12       2.583254839012e-15       9.793991226158e-13       2.195687573924e-13       3.031931330640e-16 
  232       7.455896653674e-10       1.707680344149e-13       4.415725667321e-12       2.606678671108e-15       9.663862987873e-13       2.167484282377e-13       3.417884059252e-16 
  233       7.445822195738e-10       1.767355419333e-13       4.637288831495e-12       2.630137375168e-15       9.535991458389e-13       2.139563909650e-13       3.799403674200e-16 
  234       7.434949380196e-10       1.829567410137e-13       4.859195182921e-12       2.653628307006e-15       9.410354148028e-13       2.111934411761e-13       4.176528601887e-16 
  235       7.423282140468e-10       1.894346373640e-13       5.081353962025e-12       2.677148780695e-15       9.286924918335e-13       2.084603525697e-13       4.549304314214e-16 
  236       7.410824690063e-10       1.961722107494e-13       5.303672576696e-12       2.700696068311e-15       9.165673930160e-13       2.057578764712e-13       4.917783428692e-16 
  237       7.397581525070e-10       2.031724143241e-13       5.526056589732e-12       2.724267399671e-15       9.046567591731e-13       2.030867413620e-13       5.282025808569e-16 
  238       7.383557426668e-10       2.104381739632e-13       5.748409706302e-12       2.747859962083e-15       8.929568506740e-13       2.004476524084e-13       5.642098662940e-16 
  239       7.368757463615e-10       2.179723875944e-13       5.970633761396e-12       2.771470900083e-15       8.814635422414e-13       1.978412909916e-13       5.998076646870e-16 
  240       7.353186994758e-10       2.257779245296e-13       6.192628707279e-12       2.795097315179e-15       8.701723177601e-13       1.952683142363e-13       6.350041961508e-16 
  241       7.336851671524e-10       2.338576247969e-13       6.414292600944e-12       2.818736265597e-15       8.590782650843e-13       1.927293545408e-13       6.698084454208e-16 
  242       7.319757440424e-10       2.422142984718e-13       6.635521591569e-12       2.842384766019e-15       8.481760708457e-13       1.902250191056e-13       7.042301718646e-16 
  243       7.301910545555e-10       2.508507250097e-13       6.856209907970e-12       2.866039787328e-15       8.374600152614e-13       1.877558894633e-13       7.382799194936e-16 
  244       7.283317531092e-10       2.597696525771e-13       7.076249846053e-12       2.889698256351e-15       8.269239669418e-13       1.853225210077e-13       7.719690269752e-16 
  245       7.263985243795e-10       2.689737973834e-13       7.295531756269e-12       2.913357055601e-15       8.165613776982e-13       1.829254425230e-13       8.053096376439e-16 
  246       7.243920835506e-10       2.784658430129e-13       7.513944031069e-12       2.937013023021e-15       8.063652773511e-13       1.805651557136e-13       8.383147095139e-16 
  247       7.223131765647e-10       2.882484397562e-13       7.731373092356e-12       2.960662951725e-15       7.963282685377e-13       1.782421347327e-13       8.709980252904e-16 
  248       7.201625803724e-10       2.983242039422e-13       7.947703378942e-12       2.984303589741e-15       7.864425215199e-13       1.759568257124e-13       9.033742023814e-16 
  249       7.179411031821e-10       3.086957172696e-13       8.162817333998e-12       3.007931639755e-15       7.766997689923e-13       1.737096462926e-13       9.354587029095e-16 
